ID1_G,ID2_G,ID_T_G,ID_R_G,PREDICTION
674,20847,12836,4,1
3054,6101,12836,4,2
10929,11181,13309,4,2
20694,28566,13309,4,1
13765,25105,13309,4,1
18934,55668,13311,4,1
23640,26218,13311,4,2
28346,30849,13490,4,2
33255,37361,13490,4,1
34942,13592,13490,4,1
8153,24841,13494,4,1
22433,5838,12836,4,1
1266,10231,12836,4,2
7127,13799,12836,4,2
650,6691,12836,4,2
4045,13674,12836,4,1
35724,55672,13309,4,1
14982,14739,13309,4,1
55669,55675,13311,4,1
5127,27111,12836,4,1
17316,36333,13487,4,1
14621,44556,13487,4,1
20849,18747,13487,4,1
26927,32585,13487,4,1
39441,29271,13487,4,1
30521,29960,13487,4,1
35418,14706,13487,4,1
14543,8564,13490,4,1
11957,31698,13490,4,1
24647,23365,13492,4,1
14561,53517,13492,4,1
28684,24721,13494,4,2
18720,29469,13495,4,1
5837,29939,12836,4,1
13048,9094,12836,4,2
3492,677,12836,4,2
791,1113,12836,4,1
685,5917,12836,4,2
11388,11267,13309,4,1
7459,24225,12836,4,1
14814,775,12836,4,2
11940,735,12836,4,1
18094,13617,12836,4,2
1576,3577,12836,4,2
12190,12043,12836,4,2
55674,30589,13309,4,1
11005,10971,13309,4,2
3985,12594,12836,4,1
875,14727,12836,4,2
20193,9043,12836,4,1
7806,12661,12836,4,1
4003,11704,12836,4,2
12083,5992,12836,4,2
18017,8753,12836,4,1
11517,6081,12836,4,2
29932,17474,12836,4,2
1837,961,12836,4,1
4009,11881,12836,4,1
51341,47944,13309,4,1
23595,37963,13484,4,1
23998,21498,13484,4,1
27496,24693,13484,4,1
29176,21177,13484,4,1
29884,33780,13484,4,1
14996,23575,13484,4,1
23833,30470,13484,4,1
31509,33298,13495,4,1
29836,26048,13496,4,1
33439,24843,13496,4,1
25335,14023,13496,4,1
9887,34417,13496,4,1
23471,23462,13310,4,1
8555,12921,13310,4,2
40058,9493,13489,4,1
55289,13073,13489,4,1
25701,27783,13489,4,1
32243,29257,13496,4,1
1569,22056,13310,4,1
4025,36449,13310,4,1
16996,6642,13310,4,1
7803,9153,13310,4,1
10813,31290,13311,4,1
18378,17359,13311,2,2
34538,17788,13491,4,1
13940,12980,13491,4,1
14977,16999,13491,4,1
2960,13579,13491,4,1
9652,13727,13491,4,1
3638,6003,13491,4,1
24777,12031,13491,4,1
7988,4362,13491,4,1
7445,20548,13491,4,1
26046,11362,13491,4,1
10078,7302,13491,4,1
28074,24703,13496,4,1
5885,31120,13496,4,1
29922,32203,13496,4,1
27113,25172,13496,4,1
17831,34537,13496,4,1
4019,23975,13496,4,1
12430,28073,13310,4,2
24877,6228,13310,4,2
7462,15021,13310,4,1
24227,9109,13310,4,2
616,10507,13311,4,1
7555,7540,13311,4,2
29055,1823,13486,4,2
28685,36852,13487,4,1
11797,19877,13491,4,1
8741,25861,13310,4,2
17928,7511,13310,4,1
8721,29372,13311,4,1
22189,12653,13311,4,2
13277,29457,13311,4,1
27774,18778,13489,4,1
28751,17741,13489,4,1
26606,35979,13489,4,1
23317,17003,13489,4,2
14889,8308,13489,4,2
31392,13957,13311,4,2
23100,1747,13311,4,2
4461,21506,13311,4,2
22435,19946,13485,4,2
29889,26761,13485,4,1
36332,10505,13485,4,1
24082,42737,13485,4,1
13944,22428,13485,4,2
2034,35086,13485,4,2
18495,22979,13485,4,1
33262,11202,13485,4,1
9516,29890,13485,4,1
19857,29663,13494,4,2
29371,18669,13494,4,1
26627,31358,13494,4,2
12037,38273,13494,4,1
38351,21499,13494,4,1
30221,14588,13494,4,2
24990,23075,13495,4,1
29829,27425,13495,4,1
35297,7657,13495,4,1
37777,35997,13495,4,1
26925,7043,12836,4,2
619,20104,13311,4,2
55671,51724,13311,4,1
12498,22429,13311,4,2
25795,14465,13486,4,2
29667,44206,13486,4,1
28918,34103,13486,4,1
9543,11884,13486,4,2
42971,24294,13486,4,1
9907,30839,13486,4,1
30111,42681,13486,4,1
39169,20979,13492,4,1
21524,12204,13492,4,1
27754,32507,13492,4,1
44990,33603,13492,4,1
24249,29166,13492,4,1
37718,32510,13492,4,1
10978,29380,13492,4,1
20396,9547,13493,4,1
11371,23336,13493,4,1
17964,2247,13493,4,1
28887,11358,13493,4,2
41961,8787,13493,4,2
22235,30605,13494,4,1
27358,46748,13494,4,1
29579,31469,13494,4,1
29967,25104,13495,4,1
10990,40371,13495,4,1
27745,32669,13495,4,1
28296,14432,12836,4,2
9305,1181,12836,4,1
2904,8806,12836,4,2
4454,25543,12836,4,2
11953,7757,12836,4,1
14387,35957,13311,4,1
24583,41307,13311,4,1
673,7452,12836,4,1
6431,24008,12836,4,2
4061,728,12836,4,1
1092,672,12836,4,1
578,678,12836,4,2
37276,24849,13487,4,1
9892,21392,13487,4,2
29831,33058,13487,4,1
23197,29892,13487,4,1
29462,37527,13487,4,1
30375,27187,13487,4,1
29180,24745,13487,4,1
11303,14536,13487,4,1
25481,11378,13488,4,1
32877,21517,13488,4,1
26712,35182,13488,4,1
23201,17018,13488,4,1
7234,10826,13490,4,2
18579,29262,13490,4,1
20658,29672,13490,4,1
19882,28924,13490,4,1
13758,41888,13490,4,1
12195,10075,13490,4,1
24756,23146,13490,4,2
10051,31562,13490,4,1
5929,32703,13492,4,1
36471,13337,13492,4,1
18771,21402,13494,4,1
22863,14108,13494,4,2
21189,13031,13494,4,2
27262,22058,13494,4,1
31458,13101,13494,4,2
19729,24757,13495,4,1
10202,13429,12836,4,2
563,22444,12836,4,1
11226,26923,12836,4,1
5054,11923,12836,4,2
17829,6465,12836,4,1
854,6458,12836,4,2
9831,20650,12836,4,2
4067,918,12836,4,1
10995,22434,12836,4,2
655,762,12836,4,1
14177,6627,12836,4,2
4010,427,12836,4,1
935,2123,12836,4,2
1042,1035,12836,4,2
9833,6002,12836,4,2
11373,11178,12836,4,2
5136,4964,12836,4,1
13447,11522,12836,4,2
7295,10828,12836,4,1
25165,468,12836,4,2
23100,18378,13311,3,1
32733,6100,13484,4,1
31315,14570,13484,4,1
20532,9053,13484,4,1
18484,14815,13484,4,1
26885,1742,13484,4,1
11309,29255,13484,4,1
23926,30908,13484,4,1
17009,12977,13484,4,1
24240,29959,13484,4,2
30837,13267,13489,4,1
40853,23464,13489,4,1
14892,27776,13489,4,1
29954,26144,13489,4,1
12588,18748,13489,4,1
20983,12097,13490,4,2
14545,29812,13490,4,2
7826,17357,13490,4,1
14861,26933,13496,4,1
29922,5885,13496,5,1
25335,10363,13496,5,1
1075,4146,12836,4,1
11742,29833,13310,5,1
55659,5736,13310,4,1
23259,1569,13310,5,2
4025,5069,13310,5,1
28075,9111,13489,4,1
17267,14527,13489,4,1
6928,49287,13489,4,1
18778,9493,13489,5,1
13073,17741,13489,5,2
23317,27783,13489,5,2
29257,29151,13496,5,1
27113,29943,13496,5,1
17831,4019,13496,5,1
55660,43990,13310,4,1
7803,6642,13310,5,1
1823,42971,13486,5,1
40853,13267,13489,5,1
14892,9111,13489,5,1
26606,12588,13489,5,1
49287,8308,13489,5,1
13940,34538,13491,5,2
8812,16999,13491,5,2
20290,8662,13491,5,2
31925,2960,13491,5,1
9652,6003,13491,5,1
7988,12031,13491,5,1
20548,11362,13491,5,1
7302,19877,13491,5,1
28074,26048,13496,5,1
33439,28742,13496,5,1
14861,34417,13496,5,1
27170,53736,13311,4,1
616,9259,13311,5,1
26832,20971,13495,5,1
55666,55667,13311,4,1
26144,14527,13489,5,1
26153,37777,13495,5,1
29906,18720,13495,5,2
7805,29372,13311,5,1
24583,51724,13311,9,1
18772,14427,13485,5,1
22435,29889,13485,5,2
24082,10505,13485,5,2
13944,13637,13485,5,1
24245,25160,13485,5,1
35086,18495,13485,5,2
651,29816,13485,5,1
9516,11202,13485,5,1
29663,18771,13494,5,2
29579,27358,13494,5,2
29371,31358,13494,5,1
12037,24841,13494,5,2
27262,21499,13494,5,2
36782,30507,12836,4,1
41095,55687,12836,4,1
30587,28063,12836,4,1
19812,3849,13309,4,2
5904,13225,13309,4,1
5083,13987,13309,4,1
9403,13764,13309,4,2
12861,18648,13309,4,2
10813,20648,13311,5,2
41123,53556,13311,9,1
14465,29667,13486,5,1
34103,11884,13486,5,2
29894,7612,13486,5,1
18375,40383,13486,5,1
26702,20807,13486,5,1
9907,30111,13486,5,1
27547,34539,13486,5,1
18579,10826,13490,5,2
8564,29672,13490,5,1
14545,7826,13490,5,2
13592,23146,13490,5,2
24249,32510,13492,5,1
10978,18136,13492,5,2
20809,24280,13492,5,1
21822,14561,13492,5,2
10405,13950,13493,4,2
14967,35143,13493,4,1
44545,36045,13493,4,1
18665,17358,13493,4,1
29905,27482,13493,4,2
26238,18474,13493,4,2
32073,32856,13493,4,1
12525,34048,13493,4,1
28885,36616,13493,4,1
31900,37017,13493,4,1
29814,29950,13493,4,1
22235,14108,13494,5,2
24721,13031,13494,5,1
21097,55683,12836,4,1
48064,40857,12836,4,1
34447,52784,12836,4,1
54398,30292,12836,4,1
34524,39067,12836,4,1
44274,55691,12836,4,1
20847,27111,12836,5,1
9094,7459,12836,5,2
7732,7818,13309,4,2
14898,7245,13309,4,2
2179,15000,13309,4,1
29610,10975,13309,4,1
23673,44285,13309,4,1
7540,23640,13311,5,1
29462,17316,13487,5,1
20849,14621,13487,5,1
29271,29960,13487,5,1
14536,14706,13487,5,1
25613,49890,12836,4,1
18569,50276,12836,4,1
30347,55690,12836,4,1
5838,5837,12836,5,2
3985,11517,12836,5,1
4009,12043,12836,5,2
28737,15473,13309,4,1
14894,641,13309,4,2
52780,55684,12836,4,1
5150,19067,12836,4,1
19379,25332,12836,4,1
75,9471,12836,5,2
875,17474,12836,5,2
6691,13799,12836,5,1
5917,13617,12836,5,1
3577,4045,12836,5,1
11704,12661,12836,5,1
29224,42522,13309,4,1
49127,52572,13309,4,1
55685,52783,12836,4,1
6101,1266,12836,5,1
775,20193,12836,5,2
11940,1837,12836,5,2
23595,1742,13484,5,2
23998,24693,13484,5,1
29884,21177,13484,5,1
30470,23575,13484,5,1
14790,21623,13488,4,2
24639,8706,13488,4,1
30804,28900,13488,4,2
30809,13160,13488,4,1
24533,45722,13488,4,1
46171,19871,13488,4,1
37958,22992,13488,4,1
34303,18735,13488,4,1
17094,13268,13488,4,2
29376,31894,13488,4,1
35104,50243,13488,4,1
13963,42691,13488,4,1
28924,30849,13490,5,1
41888,12097,13490,5,1
33255,12195,13490,5,1
31698,10051,13490,5,1
31458,14588,13494,5,2
791,677,12836,5,2
18017,5992,12836,5,2
55797,29645,13309,4,1
39319,52574,13310,4,1
51220,39576,13310,4,1
12430,25861,13310,5,1
7462,6228,13310,5,1
9109,17928,13310,5,2
5736,55660,13310,9,1
14892,13267,13489,9,2
9493,26144,13489,9,1
12588,17741,13489,9,1
27783,8308,13489,9,2
28074,29151,13496,9,1
29943,5885,13496,9,2
33439,4019,13496,9,1
14861,10363,13496,9,1
55665,55664,13310,4,1
23462,12921,13310,5,2
55663,55661,13310,9,1
8812,34538,13491,9,2
20290,2960,13491,9,1
7988,6003,13491,9,1
7302,20548,13491,9,1
12498,12653,13311,5,2
49285,12204,13492,5,1
27754,13337,13492,5,2
51220,55665,13310,9,1
13957,1747,13311,5,1
12195,14545,13490,9,1
27358,31358,13494,9,2
21499,14588,13494,9,2
25104,23075,13495,5,2
7657,29829,13495,5,1
7245,7732,13309,5,2
10971,13765,13309,5,2
18648,11388,13309,5,1
55666,53736,13311,9,1
51724,41123,13311,10,1
29889,18772,13485,9,2
13637,24082,13485,9,2
18495,24245,13485,9,1
9516,651,13485,9,1
14465,11884,13486,9,1
29894,42971,13486,9,1
40383,26702,13486,9,1
27547,9907,13486,9,2
20396,13950,13493,5,1
23336,14967,13493,5,2
17964,28887,13493,5,1
17358,36045,13493,5,1
27482,26238,13493,5,1
32073,12525,13493,5,1
31900,28885,13493,5,1
29814,41961,13493,5,1
40371,31726,13495,5,1
55680,55679,12836,4,1
43019,14407,12836,4,1
563,578,12836,5,2
19812,2179,13309,5,2
641,5904,13309,5,1
35957,20104,13311,5,2
21392,24849,13487,5,2
29892,33058,13487,5,1
27187,26927,13487,5,1
28685,29180,13487,5,1
10826,8564,13490,9,1
30849,12097,13490,9,1
13592,10051,13490,9,2
20979,5929,13492,5,2
44990,23365,13492,5,1
18771,22235,13494,9,1
13031,24841,13494,9,2
27745,20133,13495,5,2
33298,24757,13495,5,1
1035,1075,12836,5,2
29610,5083,13309,5,1
13764,11181,13309,5,1
55672,29645,13309,9,1
52786,39118,12836,4,1
49881,52559,12836,4,1
20650,9833,12836,5,1
14432,728,12836,5,1
25543,8806,12836,5,2
30589,42522,13309,9,1
49127,23673,13309,9,1
35186,49879,12836,4,1
29311,53548,12836,4,1
55689,24662,12836,4,1
26923,7295,12836,5,2
11923,468,12836,5,2
14982,20694,13309,5,1
55686,49942,12836,4,1
6465,11178,12836,5,2
6458,22434,12836,5,2
5136,13447,12836,5,1
10202,1092,12836,5,2
6100,31315,13484,5,1
20532,18484,13484,5,1
11309,30908,13484,5,1
29959,17009,13484,5,1
21623,11378,13488,5,1
21517,8706,13488,5,1
13160,28900,13488,5,2
24533,19871,13488,5,1
22992,18735,13488,5,1
35182,17018,13488,5,1
13268,29376,13488,5,1
35104,13963,13488,5,1
28074,5885,13496,10,1
33439,10363,13496,10,2
4067,673,12836,5,2
24008,9305,12836,5,1
6627,655,12836,5,2
6228,25861,13310,9,1
7043,11953,12836,5,1
4010,2123,12836,5,1
38514,11127,12836,4,1
23672,49112,12836,4,1
18934,55669,13311,9,1
28737,47944,13309,9,1
53196,52574,13310,9,1
1569,4025,13310,9,1
13277,4461,13311,5,1
6642,11742,13310,9,2
17928,12921,13310,9,2
14892,9493,13489,10,2
17741,27783,13489,10,1
5736,55661,13310,10,1
20290,34538,13491,10,2
7988,7302,13491,10,2
20648,9259,13311,9,1
12498,4461,13311,9,2
53736,18934,13311,10,1
29894,14465,13486,10,2
40383,27547,13486,10,1
5929,12204,13492,9,1
23365,27754,13492,9,2
20809,14561,13492,9,2
14967,13950,13493,9,1
17964,17358,13493,9,1
27482,12525,13493,9,2
31900,41961,13493,9,1
33298,26832,13495,9,2
18720,26153,13495,9,1
53742,54590,12836,4,1
55679,30507,12836,5,1
2179,7245,13309,9,1
13957,20104,13311,9,1
29889,13637,13485,10,1
18495,651,13485,10,1
31726,27745,13495,9,1
55681,36824,12836,4,1
22665,13511,12836,4,1
52780,55685,12836,5,1
7459,3985,12836,6,2
17474,6101,12836,6,2
5083,641,13309,9,1
10971,18648,13309,9,2
7805,7540,13311,9,2
52574,55665,13310,10,1
34524,49881,12836,5,1
12661,4009,12836,6,2
29645,28737,13309,10,1
20849,17316,13487,9,1
27187,28685,13487,9,2
29271,14706,13487,9,1
21623,8706,13488,9,1
13160,24533,13488,9,1
17018,18735,13488,9,1
13268,13963,13488,9,2
14545,10051,13490,10,2
24249,18136,13492,9,2
23075,29829,13495,9,1
30587,18569,12836,5,1
44274,19379,12836,5,1
30589,23673,13309,10,1
6340,20933,12836,4,1
30347,49112,12836,5,1
5917,4045,12836,6,1
13764,20694,13309,9,1
12244,24740,12836,4,1
54184,55688,12836,4,1
54398,5150,12836,5,1
20847,5837,12836,6,2
20193,1837,12836,6,2
13799,677,12836,6,2
6100,18484,13484,9,1
23595,23998,13484,9,1
11309,29959,13484,9,2
21177,30470,13484,9,2
12097,8564,13490,10,1
31358,22235,13494,10,1
14588,24841,13494,10,1
5992,75,12836,6,1
6228,1569,13310,10,2
14892,27783,13489,12,1
28074,10363,13496,12,1
17928,6642,13310,10,1
29892,21392,13487,9,1
7988,20290,13491,12,1
21189,28946,13314,1,1
14377,38273,13314,1,1
7612,14477,13314,1,2
41123,18934,13311,12,1
40037,55826,13314,1,1
42150,30370,13314,1,1
14465,27547,13486,12,1
24841,31358,13494,12,2
5083,2179,13309,10,1
12037,12048,13314,1,2
21431,23146,13314,2,1
40037,9543,13314,2,1
38273,24932,13314,2,1
29889,18495,13485,12,2
14967,17358,13493,10,2
41961,12525,13493,10,2
33298,18720,13495,10,2
40857,34447,12836,5,1
20104,20648,13311,10,2
10203,21189,13314,2,1
18348,14477,13314,2,1
5736,52574,13310,12,1
21392,20849,13487,10,2
29271,27187,13487,10,1
8564,10051,13490,12,2
23365,5929,13492,10,2
14561,24249,13492,10,1
29829,31726,13495,10,1
53548,49879,12836,5,1
38514,49890,12836,5,1
52786,53742,12836,5,1
14432,20650,12836,6,2
7805,4461,13311,10,1
30370,13101,13314,2,1
41095,43019,12836,5,1
54184,6340,12836,5,1
28737,30589,13309,12,1
8706,13160,13488,10,1
13963,17018,13488,10,1
6465,673,12836,6,2
11923,11953,12836,6,1
12048,33648,13314,2,2
12244,55686,12836,5,1
2123,1075,12836,6,2
13764,18648,13309,10,2
55681,55683,12836,5,1
24662,22665,12836,5,1
578,8806,12836,6,2
1092,9305,12836,6,1
26923,655,12836,6,2
6100,23595,13484,10,1
29959,30470,13484,10,2
6642,1569,13310,12,2
45197,13070,13316,1,1
6399,17741,13316,1,2
33234,55827,13316,1,1
14616,8741,13316,2,2
15021,32203,13316,2,1
36517,29597,13314,1,1
22434,5136,12836,6,1
24721,36517,13314,2,1
16996,45197,13316,2,1
35539,36449,13316,2,1
25861,26048,13316,2,1
8722,21757,13312,1,1
6399,22056,13316,2,2
26900,5884,13316,2,1
33234,12767,13316,2,1
14543,26845,13312,1,1
1886,2119,13312,1,1
10011,26930,13312,1,1
23146,10203,13314,3,2
18348,24932,13314,3,2
28685,12229,13315,1,2
21469,21463,13315,1,2
46714,8216,13315,1,1
55815,882,13315,1,1
10990,18136,13315,1,2
14738,37777,13317,1,1
39441,8515,13317,2,1
28932,40818,13317,2,1
8573,10826,13312,1,2
23643,8305,13312,1,1
9543,24721,13314,3,2
13101,33648,13314,3,1
44990,13209,13315,1,1
10844,26504,13315,1,1
20809,20983,13315,1,2
13796,29159,13315,1,2
12204,13798,13315,1,1
17967,13884,13317,2,1
55828,14860,13317,2,1
21398,10584,13317,2,1
18122,44773,13317,2,1
14738,6276,13317,2,2
5929,24249,13492,12,1
12525,14967,13493,12,1
2179,13764,13309,12,2
6528,13898,13312,1,1
13651,748,13312,1,2
20463,4453,13312,1,1
26931,21397,13312,1,1
29732,14561,13315,1,2
9907,17968,13315,1,1
7286,20819,13315,1,2
11815,47529,13315,1,1
21631,55830,13315,1,1
33298,29829,13495,12,1
55686,41095,12836,6,1
53159,37003,12837,4,1
48871,46717,12837,4,1
34337,50137,12837,4,1
39309,55831,12837,4,1
20104,7805,13311,12,1
41888,14387,13312,1,1
10999,37776,13312,1,1
11948,24756,13312,1,1
14545,20100,13312,1,2
29610,25693,13313,1,1
29894,18720,13315,1,2
26504,17968,13315,2,2
12229,21463,13315,2,1
10990,882,13315,2,2
12204,13796,13315,2,1
21392,27187,13487,12,1
5917,4009,12836,7,1
42451,37881,12837,4,1
3676,17359,13312,1,2
14739,29769,13313,2,1
9550,46723,13313,2,1
28323,14749,13313,2,1
18746,14884,13313,2,2
26153,55829,13317,2,1
26473,46712,13312,1,1
17018,8706,13488,12,1
34524,19379,12836,6,1
17474,3985,12836,7,2
31455,39047,12837,4,1
34233,50139,12837,4,1
40434,30978,12837,4,1
35321,37164,12837,4,1
38463,34686,12837,4,1
41964,34605,12837,4,1
46720,46776,12837,4,1
25227,12276,13313,2,1
30347,52786,12836,6,1
3818,12000,13313,2,2
5150,22665,12836,6,1
46752,52968,12837,4,1
11005,900,13313,2,1
19812,29610,13313,2,1
20193,677,12836,7,2
20847,5992,12836,7,2
35539,8741,13316,3,1
25861,15021,13316,3,2
23595,29959,13484,12,2
36263,43949,12837,4,1
47566,38936,12837,4,1
46749,41747,12837,4,1
16999,3747,13507,4,1
6003,20548,13507,4,1
55825,17321,13510,4,1
21332,26009,13510,4,2
28742,27185,13510,4,1
26143,43856,13510,4,1
16996,22056,13316,3,1
26845,26473,13312,2,2
12767,26900,13316,3,2
9652,24777,13507,4,1
8722,10826,13312,2,2
10999,14387,13312,2,2
14545,13651,13312,2,1
20463,21397,13312,2,1
10011,1886,13312,2,1
11981,24840,13314,4,1
13209,29732,13315,2,1
29894,20819,13315,2,2
21631,11815,13315,2,1
8216,20983,13315,2,1
30795,38549,13504,4,1
17359,11948,13312,2,1
6528,23643,13312,2,1
55056,55833,13314,4,1
27358,23100,13314,4,2
14588,29665,13314,4,1
10990,13796,13315,3,1
8515,17967,13317,3,1
14860,21398,13317,3,1
10826,26473,13312,3,1
20463,10011,13312,3,1
26504,13209,13315,3,2
20819,21631,13315,3,2
12229,8216,13315,3,1
18122,6276,13317,3,1
36351,51279,13505,4,1
15073,40401,13505,4,1
43952,23240,13505,4,1
23315,17747,13505,4,1
24297,17830,13505,4,1
29050,25926,13505,4,1
36743,39310,12837,4,1
36519,34973,12837,4,1
32729,34209,12837,4,1
31782,34844,12837,4,1
29953,46474,12837,4,1
11948,14387,13312,3,2
13651,23643,13312,3,2
46224,55832,13314,4,1
55683,30507,12836,6,1
6340,30587,12836,6,1
37577,36767,12837,4,1
35036,35597,12837,4,1
46722,40187,12837,4,1
46718,50250,12837,4,1
29657,32764,12837,4,1
55840,55839,13314,4,1
12871,27531,13314,4,1
24721,29372,13314,4,2
34102,30971,13499,4,1
32652,33521,13499,4,1
7654,20537,13499,4,1
29458,13683,13499,4,1
38422,3992,13499,4,1
30088,10505,13500,4,1
36332,2034,13500,4,1
8758,21556,13500,4,1
42737,35086,13500,4,1
29888,26761,13500,4,1
31635,22979,13500,4,1
2139,46748,13501,4,1
12851,29594,13501,4,1
21499,22863,13501,4,1
8022,30221,13501,4,1
40031,24532,13501,4,1
28684,32910,13501,4,1
26500,23090,13501,4,2
43928,33652,13501,4,1
53548,34447,12836,6,1
1092,5136,12836,7,1
50133,30470,12837,4,1
36617,33614,12837,4,1
37720,31859,12837,4,1
43304,42465,13314,4,1
1841,13957,13314,4,2
49890,52780,12836,6,1
655,8806,12836,7,2
28774,47383,12837,4,1
29673,34861,12837,4,1
14739,12000,13313,3,2
12276,14749,13313,3,1
11953,1075,12836,7,2
9649,9153,13316,4,1
10292,24549,13498,4,1
30087,36821,13498,4,2
33674,29937,13498,4,1
6228,26140,13316,4,1
23209,11742,13316,4,1
10415,23462,13316,4,1
34537,13968,13316,4,2
1264,9839,13316,4,1
20650,6465,12836,7,1
28932,26153,13317,3,1
48442,30119,12837,4,1
18524,11521,13316,4,1
12614,35539,13316,4,1
32723,28074,13510,4,2
26933,23975,13510,4,1
8555,29943,13510,4,2
32243,22590,13510,4,1
39319,55843,13316,4,1
26900,12587,13316,4,2
52570,55845,13316,4,1
7302,20235,13507,4,1
26211,13940,13507,4,1
22025,19877,13507,4,1
7446,13727,13507,4,2
20290,31925,13507,4,1
28077,11797,13507,4,1
13579,19462,13507,4,1
28763,11362,13507,4,1
13585,17788,13507,4,1
13728,14977,13507,4,1
45977,22430,13507,4,1
8662,4362,13507,4,1
27186,33230,13510,4,1
29922,17831,13510,4,1
27113,29151,13510,4,1
25335,31120,13510,4,1
29833,5069,13510,4,1
24703,29257,13510,4,1
14861,25172,13510,4,1
1687,8721,13314,4,2
14606,23075,13314,4,1
23146,12490,13314,4,2
10901,14856,13317,4,1
10014,23298,13317,4,2
22428,14427,13500,4,1
7445,10078,13507,4,1
24843,4019,13510,4,2
24084,13348,13312,4,2
24583,53736,13312,4,1
13820,1747,13312,4,2
11224,22437,13315,4,2
4149,7772,13315,4,1
20651,13796,13315,4,1
23816,23299,13315,4,2
3316,9516,13317,4,1
21329,20654,13317,4,2
31689,29816,13500,4,1
17903,18282,13500,4,1
24082,34548,13500,4,1
24245,9041,13500,4,1
26942,24745,13509,4,1
5993,30798,13509,4,1
53909,26906,13509,4,1
30550,18375,13509,4,1
48064,45592,13312,4,1
55865,55866,13312,4,1
53556,21479,13312,4,1
13048,616,13312,4,2
21623,33648,13314,4,1
55861,40549,13315,4,1
6817,10813,13315,4,1
55847,45548,13317,4,1
6276,12653,13317,4,2
55853,55852,13317,4,1
7889,8659,13317,4,2
28932,7540,13317,4,2
21418,25160,13500,4,1
29889,45553,13500,4,1
14534,31111,13500,4,1
39848,12430,13504,4,1
42475,38621,13504,4,1
26093,38649,13504,4,1
9887,21891,13504,4,1
35337,5885,13504,4,1
9053,26506,13504,4,1
23471,31088,13504,4,1
19790,38550,13504,4,1
55841,23324,13504,4,1
23317,40058,13504,4,1
41458,10363,13504,4,1
44234,27783,13504,4,1
14023,17003,13504,4,1
40825,6188,13504,4,1
28290,7511,13504,4,1
7984,53758,13505,4,1
40395,36065,13505,4,1
37034,35087,13505,4,1
30537,39322,13505,4,1
25927,23238,13505,4,1
31036,30931,13505,4,1
25863,28812,13505,4,1
23331,2435,13505,4,1
29353,40628,13505,4,1
14479,29351,13505,4,1
24247,34048,13509,4,1
30099,35498,13509,4,1
33614,30470,12837,5,1
31859,37577,12837,5,1
46720,41964,12837,5,1
41747,39309,12837,5,1
12083,31392,13312,4,1
9550,11005,13313,3,2
10713,11489,13313,4,1
9941,14465,13314,4,2
641,28898,13314,4,1
55858,55857,13315,4,1
7555,33860,13315,4,1
37015,46771,13317,4,1
28978,55854,13317,4,1
13963,25171,13317,4,2
13964,11310,13497,4,2
13626,18155,13497,4,1
11941,36333,13497,4,1
29906,18341,13497,4,2
38008,37527,13497,4,1
36736,23750,13497,4,1
17316,29462,13497,4,2
24534,27754,13497,4,1
27745,23197,13497,4,1
11025,23595,13498,4,2
19946,17264,13500,4,1
18669,31358,13501,4,1
29663,8818,13501,4,1
22235,29371,13501,4,1
28860,1170,13501,4,1
4344,20559,13501,4,2
26832,26627,13501,4,1
21402,27262,13501,4,2
24841,14108,13501,4,2
19879,37077,13508,4,1
29814,6694,13508,4,1
41961,13950,13508,4,2
32073,11358,13508,4,1
52968,39047,12837,5,1
48871,37003,12837,5,1
46474,29657,12837,5,1
918,84,13312,4,1
11388,19910,13313,4,2
10975,11575,13313,4,1
14894,3054,13313,4,2
14898,7245,13313,4,2
838,18771,13314,4,1
55838,46141,13314,4,1
22429,21524,13315,4,1
55860,55859,13315,4,1
13800,24249,13315,4,1
891,23575,13498,4,1
21498,21177,13498,4,1
18365,21464,13498,4,2
22269,29884,13498,4,1
25541,4008,13499,4,1
7807,21070,13499,4,1
23834,22800,13499,4,1
9807,25757,13499,4,1
37650,10288,13499,4,1
34670,8153,13499,4,1
51070,24647,13499,4,1
20194,30605,13499,4,1
12933,9517,13499,4,2
9687,38275,13499,4,1
13637,22435,13500,4,1
42694,12852,13502,4,1
27054,13160,13502,4,1
30804,3586,13502,4,1
45722,35182,13502,4,1
38083,11378,13502,4,1
26061,40623,13506,4,1
37268,18480,13506,4,1
41680,28346,13506,4,1
24009,29457,13506,4,2
37361,31290,13506,4,1
15067,35143,13511,4,1
32651,17972,13511,4,1
55868,28887,13511,4,1
33276,26320,13511,4,1
23997,36114,13511,4,1
17250,31900,13511,4,1
29905,17356,13511,4,1
25818,21560,13511,4,1
20193,5917,12836,9,2
23147,3492,13312,4,2
42522,42798,13313,4,1
1936,10320,13313,4,1
23550,10400,13314,4,1
5150,6340,12836,9,1
1718,25536,13313,4,1
55875,50840,13313,4,1
7757,24932,13314,4,1
14570,38071,13498,4,1
22112,29959,13498,4,1
34693,28815,13498,4,1
29800,1742,13498,4,1
26826,23753,13498,4,2
10636,11309,13498,4,2
29391,8354,13498,4,1
23998,6100,13498,4,2
20807,27084,13499,4,2
52283,35169,13502,4,1
23975,28074,13510,5,2
17321,29943,13510,5,2
28742,29833,13510,5,1
3985,5992,12836,9,2
19812,14884,13313,3,2
48027,25058,13316,4,1
55834,50478,13314,4,1
39981,55836,13314,4,1
54914,55837,13314,4,1
20648,10203,13314,4,1
38649,9887,13504,5,1
5885,38549,13504,5,1
