ID1_G,ID2_G,ID_T_G,ID_R_G,DATE_G,DATE_PARSED_GAME,DATE_NUMBER_GAME
44505,56263,13326,9,2016-09-23 00:00:00,209--6--20,6133
18648,14609,13329,9,2016-09-23 00:00:00,209--6--20,6133
56272,54025,13329,10,2016-09-23 00:00:00,209--6--20,6133
18365,11575,13549,9,2016-09-23 00:00:00,209--6--20,6133
10292,30087,13549,9,2016-09-23 00:00:00,209--6--20,6133
34337,18094,13561,9,2016-09-23 00:00:00,209--6--20,6133
19883,38876,13561,9,2016-09-23 00:00:00,209--6--20,6133
14959,18748,13561,9,2016-09-23 00:00:00,209--6--20,6133
18736,26421,13561,9,2016-09-23 00:00:00,209--6--20,6133
35010,56271,13329,9,2016-09-22 00:00:00,209--6--20,6132
12767,427,12840,1,2016-09-24 00:00:00,209--6--20,6134
10415,12539,12841,1,2016-09-24 00:00:00,209--6--20,6134
26059,762,13324,10,2016-09-24 00:00:00,209--6--20,6134
35010,49106,13329,10,2016-09-23 00:00:00,209--6--20,6133
26923,6228,12840,1,2016-09-24 00:00:00,209--6--20,6134
15021,11521,12840,1,2016-09-24 00:00:00,209--6--20,6134
17741,1569,12840,1,2016-09-24 00:00:00,209--6--20,6134
20542,25701,12840,1,2016-09-24 00:00:00,209--6--20,6134
11517,12653,12841,1,2016-09-24 00:00:00,209--6--20,6134
17005,8313,12841,1,2016-09-24 00:00:00,209--6--20,6134
875,29285,12841,1,2016-09-24 00:00:00,209--6--20,6134
13048,26140,12841,1,2016-09-24 00:00:00,209--6--20,6134
28073,7393,13324,10,2016-09-24 00:00:00,209--6--20,6134
18772,20807,13330,1,2016-09-24 00:00:00,209--6--20,6134
11025,25365,13548,12,2016-09-24 00:00:00,209--6--20,6134
28774,7286,13557,12,2016-09-24 00:00:00,209--6--20,6134
40857,23027,12838,10,2016-09-24 00:00:00,209--6--20,6134
9094,28762,12840,1,2016-09-24 00:00:00,209--6--20,6134
34537,13429,12840,1,2016-09-24 00:00:00,209--6--20,6134
12661,9493,12841,1,2016-09-24 00:00:00,209--6--20,6134
9521,4454,12841,1,2016-09-24 00:00:00,209--6--20,6134
53736,39319,13324,10,2016-09-24 00:00:00,209--6--20,6134
10819,6081,13327,10,2016-09-24 00:00:00,209--6--20,6134
4236,4217,13330,1,2016-09-24 00:00:00,209--6--20,6134
28586,29469,13330,1,2016-09-24 00:00:00,209--6--20,6134
20471,22798,13552,10,2016-09-24 00:00:00,209--6--20,6134
28992,42971,13552,10,2016-09-24 00:00:00,209--6--20,6134
24179,10051,13553,12,2016-09-24 00:00:00,209--6--20,6134
36594,35321,13559,10,2016-09-24 00:00:00,209--6--20,6134
36263,26504,13560,12,2016-09-24 00:00:00,209--6--20,6134
24008,831,12839,10,2016-09-24 00:00:00,209--6--20,6134
745,909,12840,1,2016-09-24 00:00:00,209--6--20,6134
12614,36278,12841,1,2016-09-24 00:00:00,209--6--20,6134
5736,36016,13324,10,2016-09-24 00:00:00,209--6--20,6134
56012,56007,13325,12,2016-09-24 00:00:00,209--6--20,6134
28685,3992,13330,1,2016-09-24 00:00:00,209--6--20,6134
13898,9671,13330,1,2016-09-24 00:00:00,209--6--20,6134
29579,29663,13551,10,2016-09-24 00:00:00,209--6--20,6134
7511,12430,13554,12,2016-09-24 00:00:00,209--6--20,6134
30931,25861,13555,10,2016-09-24 00:00:00,209--6--20,6134
18281,23240,13555,10,2016-09-24 00:00:00,209--6--20,6134
12097,7234,13556,12,2016-09-24 00:00:00,209--6--20,6134
14892,4019,13562,10,2016-09-24 00:00:00,209--6--20,6134
23462,25703,13562,10,2016-09-24 00:00:00,209--6--20,6134
20650,4010,12838,10,2016-09-24 00:00:00,209--6--20,6134
1092,1837,12839,10,2016-09-24 00:00:00,209--6--20,6134
11701,10014,13325,10,2016-09-24 00:00:00,209--6--20,6134
24721,11981,13327,10,2016-09-24 00:00:00,209--6--20,6134
10813,23640,13328,12,2016-09-24 00:00:00,209--6--20,6134
21070,27084,13330,1,2016-09-24 00:00:00,209--6--20,6134
8722,10203,13330,1,2016-09-24 00:00:00,209--6--20,6134
23301,18735,13330,1,2016-09-24 00:00:00,209--6--20,6134
28346,21398,13558,10,2016-09-24 00:00:00,209--6--20,6134
29905,17972,13559,10,2016-09-24 00:00:00,209--6--20,6134
11226,20193,12838,10,2016-09-24 00:00:00,209--6--20,6134
56233,30616,12839,10,2016-09-24 00:00:00,209--6--20,6134
22056,17928,13325,10,2016-09-24 00:00:00,209--6--20,6134
39492,56252,13327,12,2016-09-24 00:00:00,209--6--20,6134
30397,6528,13330,1,2016-09-24 00:00:00,209--6--20,6134
10901,15019,13330,1,2016-09-24 00:00:00,209--6--20,6134
28323,25693,13334,1,2016-09-24 00:00:00,209--6--20,6134
29769,18746,13334,1,2016-09-24 00:00:00,209--6--20,6134
45468,27590,13334,1,2016-09-24 00:00:00,209--6--20,6134
7889,6276,13550,10,2016-09-24 00:00:00,209--6--20,6134
9516,14130,13550,10,2016-09-24 00:00:00,209--6--20,6134
9842,2904,13326,10,2016-09-24 00:00:00,209--6--20,6134
1132,8741,13330,1,2016-09-24 00:00:00,209--6--20,6134
24849,7654,13330,1,2016-09-24 00:00:00,209--6--20,6134
48042,24227,13332,1,2016-09-24 00:00:00,209--6--20,6134
26003,55022,13332,1,2016-09-24 00:00:00,209--6--20,6134
26925,20846,13332,1,2016-09-24 00:00:00,209--6--20,6134
13031,13404,13334,1,2016-09-24 00:00:00,209--6--20,6134
17634,26153,13334,1,2016-09-24 00:00:00,209--6--20,6134
900,30809,13334,1,2016-09-24 00:00:00,209--6--20,6134
24870,7657,13334,1,2016-09-24 00:00:00,209--6--20,6134
11575,30087,13549,10,2016-09-24 00:00:00,209--6--20,6134
23595,44301,13549,10,2016-09-24 00:00:00,209--6--20,6134
12662,23260,13326,10,2016-09-24 00:00:00,209--6--20,6134
22479,10584,13330,1,2016-09-24 00:00:00,209--6--20,6134
8396,23998,13332,1,2016-09-24 00:00:00,209--6--20,6134
18627,10971,13332,1,2016-09-24 00:00:00,209--6--20,6134
20950,37054,13332,1,2016-09-24 00:00:00,209--6--20,6134
31392,3694,13332,1,2016-09-24 00:00:00,209--6--20,6134
10713,45470,13334,1,2016-09-24 00:00:00,209--6--20,6134
25077,34303,13334,1,2016-09-24 00:00:00,209--6--20,6134
18746,11005,13334,2,2016-09-24 00:00:00,209--6--20,6134
45468,11323,13334,2,2016-09-24 00:00:00,209--6--20,6134
15975,39118,13326,10,2016-09-24 00:00:00,209--6--20,6134
56272,49106,13329,12,2016-09-24 00:00:00,209--6--20,6134
8515,16433,13332,1,2016-09-24 00:00:00,209--6--20,6134
22600,10593,13332,1,2016-09-24 00:00:00,209--6--20,6134
17094,26473,13332,1,2016-09-24 00:00:00,209--6--20,6134
970,20099,13332,1,2016-09-24 00:00:00,209--6--20,6134
29673,25077,13334,2,2016-09-24 00:00:00,209--6--20,6134
19812,13404,13334,2,2016-09-24 00:00:00,209--6--20,6134
900,24797,13334,2,2016-09-24 00:00:00,209--6--20,6134
24870,25693,13334,2,2016-09-24 00:00:00,209--6--20,6134
44505,56262,13326,10,2016-09-24 00:00:00,209--6--20,6134
24533,12896,13332,1,2016-09-24 00:00:00,209--6--20,6134
29171,28934,13332,1,2016-09-24 00:00:00,209--6--20,6134
17359,6302,13332,1,2016-09-24 00:00:00,209--6--20,6134
10713,3849,13334,2,2016-09-24 00:00:00,209--6--20,6134
18094,19883,13561,10,2016-09-24 00:00:00,209--6--20,6134
14959,26421,13561,10,2016-09-24 00:00:00,209--6--20,6134
7385,37711,13334,1,2016-09-24 00:00:00,209--6--20,6134
7385,26153,13334,2,2016-09-24 00:00:00,209--6--20,6134
41066,29672,13331,1,2016-09-24 00:00:00,209--6--20,6134
13651,28924,13331,1,2016-09-24 00:00:00,209--6--20,6134
8573,10879,13331,1,2016-09-24 00:00:00,209--6--20,6134
31399,21646,13331,1,2016-09-24 00:00:00,209--6--20,6134
20463,15067,13331,2,2016-09-24 00:00:00,209--6--20,6134
26600,29295,13331,2,2016-09-24 00:00:00,209--6--20,6134
28895,7184,13331,2,2016-09-24 00:00:00,209--6--20,6134
7545,12736,13331,2,2016-09-24 00:00:00,209--6--20,6134
8440,29672,13331,2,2016-09-24 00:00:00,209--6--20,6134
28924,35957,13331,2,2016-09-24 00:00:00,209--6--20,6134
8573,12195,13331,2,2016-09-24 00:00:00,209--6--20,6134
21646,13683,13331,2,2016-09-24 00:00:00,209--6--20,6134
1569,427,12840,3,2016-09-25 00:00:00,209--6--20,6135
25703,14892,13562,12,2016-09-25 00:00:00,209--6--20,6135
17005,4454,12841,3,2016-09-25 00:00:00,209--6--20,6135
13048,10415,12841,3,2016-09-25 00:00:00,209--6--20,6135
39319,5736,13324,12,2016-09-25 00:00:00,209--6--20,6135
6228,11521,12840,3,2016-09-25 00:00:00,209--6--20,6135
13429,20542,12840,3,2016-09-25 00:00:00,209--6--20,6135
12661,11517,12841,3,2016-09-25 00:00:00,209--6--20,6135
875,12614,12841,3,2016-09-25 00:00:00,209--6--20,6135
26059,28073,13324,12,2016-09-25 00:00:00,209--6--20,6135
6817,21070,13330,2,2016-09-25 00:00:00,209--6--20,6135
9671,4236,13330,2,2016-09-25 00:00:00,209--6--20,6135
20807,28586,13330,2,2016-09-25 00:00:00,209--6--20,6135
20463,26600,13331,3,2016-09-25 00:00:00,209--6--20,6135
28895,7545,13331,3,2016-09-25 00:00:00,209--6--20,6135
40857,48064,12838,12,2016-09-25 00:00:00,209--6--20,6135
56233,54590,12839,12,2016-09-25 00:00:00,209--6--20,6135
745,9094,12840,3,2016-09-25 00:00:00,209--6--20,6135
3992,8722,13330,2,2016-09-25 00:00:00,209--6--20,6135
29672,35957,13331,3,2016-09-25 00:00:00,209--6--20,6135
8573,13683,13331,3,2016-09-25 00:00:00,209--6--20,6135
11981,6081,13327,12,2016-09-25 00:00:00,209--6--20,6135
10901,20654,13330,2,2016-09-25 00:00:00,209--6--20,6135
24849,23301,13330,2,2016-09-25 00:00:00,209--6--20,6135
42971,20471,13552,12,2016-09-25 00:00:00,209--6--20,6135
11701,22056,13325,12,2016-09-25 00:00:00,209--6--20,6135
29372,22479,13330,2,2016-09-25 00:00:00,209--6--20,6135
6528,8741,13330,2,2016-09-25 00:00:00,209--6--20,6135
36594,17972,13559,12,2016-09-25 00:00:00,209--6--20,6135
20650,20193,12838,12,2016-09-25 00:00:00,209--6--20,6135
1092,24008,12839,12,2016-09-25 00:00:00,209--6--20,6135
12534,13764,13329,10,2016-09-25 00:00:00,209--6--20,6135
1936,14609,13329,10,2016-09-25 00:00:00,209--6--20,6135
8722,21070,13330,3,2016-09-25 00:00:00,209--6--20,6135
28586,4236,13330,3,2016-09-25 00:00:00,209--6--20,6135
11005,11323,13334,3,2016-09-25 00:00:00,209--6--20,6135
14130,6276,13550,12,2016-09-25 00:00:00,209--6--20,6135
18281,30931,13555,12,2016-09-25 00:00:00,209--6--20,6135
56262,15975,13326,12,2016-09-25 00:00:00,209--6--20,6135
6528,29372,13330,3,2016-09-25 00:00:00,209--6--20,6135
10901,24849,13330,3,2016-09-25 00:00:00,209--6--20,6135
33502,26003,13332,2,2016-09-25 00:00:00,209--6--20,6135
24797,24870,13334,3,2016-09-25 00:00:00,209--6--20,6135
11575,23595,13549,12,2016-09-25 00:00:00,209--6--20,6135
23260,2904,13326,12,2016-09-25 00:00:00,209--6--20,6135
8396,24227,13332,2,2016-09-25 00:00:00,209--6--20,6135
26925,8515,13332,2,2016-09-25 00:00:00,209--6--20,6135
10971,20950,13332,2,2016-09-25 00:00:00,209--6--20,6135
26473,20099,13332,2,2016-09-25 00:00:00,209--6--20,6135
29673,3849,13334,3,2016-09-25 00:00:00,209--6--20,6135
19812,7385,13334,3,2016-09-25 00:00:00,209--6--20,6135
33904,46748,13551,4,2016-09-21 00:00:00,209--6--20,6131
33904,22863,13551,5,2016-09-22 00:00:00,209--6--20,6132
22863,31358,13551,9,2016-09-23 00:00:00,209--6--20,6133
14108,31358,13551,10,2016-09-24 00:00:00,209--6--20,6134
14108,29663,13551,12,2016-09-25 00:00:00,209--6--20,6135
14609,12534,13329,12,2016-09-25 00:00:00,209--6--20,6135
12896,10202,13332,2,2016-09-25 00:00:00,209--6--20,6135
10593,3694,13332,2,2016-09-25 00:00:00,209--6--20,6135
29171,17359,13332,2,2016-09-25 00:00:00,209--6--20,6135
18094,26421,13561,12,2016-09-25 00:00:00,209--6--20,6135
17829,1181,12840,4,2016-09-26 00:00:00,209--6--20,6136
20937,45259,12840,4,2016-09-26 00:00:00,209--6--20,6136
30113,54398,12841,4,2016-09-26 00:00:00,209--6--20,6136
30419,14410,13585,4,2016-09-26 00:00:00,209--6--20,6136
31243,18440,13585,4,2016-09-26 00:00:00,209--6--20,6136
37454,18250,13585,4,2016-09-26 00:00:00,209--6--20,6136
19946,56273,13585,4,2016-09-26 00:00:00,209--6--20,6136
29038,24502,13590,4,2016-09-26 00:00:00,209--6--20,6136
36062,27185,13590,4,2016-09-26 00:00:00,209--6--20,6136
25172,20080,13590,4,2016-09-26 00:00:00,209--6--20,6136
8555,23975,13590,4,2016-09-26 00:00:00,209--6--20,6136
34915,31989,13590,4,2016-09-26 00:00:00,209--6--20,6136
11521,1042,12840,4,2016-09-26 00:00:00,209--6--20,6136
4067,1576,12841,4,2016-09-26 00:00:00,209--6--20,6136
7462,875,12841,4,2016-09-26 00:00:00,209--6--20,6136
21479,56453,13330,4,2016-09-26 00:00:00,209--6--20,6136
36546,56434,12840,4,2016-09-26 00:00:00,209--6--20,6136
5136,9840,13330,4,2016-09-26 00:00:00,209--6--20,6136
56450,56451,13330,4,2016-09-26 00:00:00,209--6--20,6136
56445,56446,13331,4,2016-09-26 00:00:00,209--6--20,6136
29457,13820,13331,4,2016-09-26 00:00:00,209--6--20,6136
30856,10990,13577,4,2016-09-26 00:00:00,209--6--20,6136
23337,29716,13577,4,2016-09-26 00:00:00,209--6--20,6136
37929,21631,13577,4,2016-09-26 00:00:00,209--6--20,6136
28988,27547,13577,4,2016-09-26 00:00:00,209--6--20,6136
9907,34539,13577,4,2016-09-26 00:00:00,209--6--20,6136
49072,7895,13577,4,2016-09-26 00:00:00,209--6--20,6136
19567,24297,13578,4,2016-09-26 00:00:00,209--6--20,6136
25927,30537,13578,4,2016-09-26 00:00:00,209--6--20,6136
36355,23315,13578,4,2016-09-26 00:00:00,209--6--20,6136
23331,17747,13578,4,2016-09-26 00:00:00,209--6--20,6136
23834,40628,13578,4,2016-09-26 00:00:00,209--6--20,6136
23634,52546,13580,4,2016-09-26 00:00:00,209--6--20,6136
23149,26002,13580,4,2016-09-26 00:00:00,209--6--20,6136
21757,29959,13580,4,2016-09-26 00:00:00,209--6--20,6136
47383,14536,13580,4,2016-09-26 00:00:00,209--6--20,6136
30375,10602,13580,4,2016-09-26 00:00:00,209--6--20,6136
11948,37105,13580,4,2016-09-26 00:00:00,209--6--20,6136
30213,10505,13580,4,2016-09-26 00:00:00,209--6--20,6136
10415,17005,12841,4,2016-09-26 00:00:00,209--6--20,6136
56452,36402,13330,4,2016-09-26 00:00:00,209--6--20,6136
26319,12491,13331,4,2016-09-26 00:00:00,209--6--20,6136
13674,20655,13331,4,2016-09-26 00:00:00,209--6--20,6136
28895,35957,13331,4,2016-09-26 00:00:00,209--6--20,6136
22439,1747,13331,4,2016-09-26 00:00:00,209--6--20,6136
31315,36076,13580,4,2016-09-26 00:00:00,209--6--20,6136
20971,37775,13583,4,2016-09-26 00:00:00,209--6--20,6136
30971,30925,13583,4,2016-09-26 00:00:00,209--6--20,6136
1170,20133,13586,4,2016-09-26 00:00:00,209--6--20,6136
56466,23100,13586,4,2016-09-26 00:00:00,209--6--20,6136
35087,34785,13588,4,2016-09-26 00:00:00,209--6--20,6136
35183,32994,13588,4,2016-09-26 00:00:00,209--6--20,6136
21463,2255,13588,4,2016-09-26 00:00:00,209--6--20,6136
28978,5578,13330,4,2016-09-26 00:00:00,209--6--20,6136
16314,46269,13331,4,2016-09-26 00:00:00,209--6--20,6136
54195,56444,13331,4,2016-09-26 00:00:00,209--6--20,6136
20104,10995,13331,4,2016-09-26 00:00:00,209--6--20,6136
24932,2179,13334,4,2016-09-26 00:00:00,209--6--20,6136
26061,47021,13577,4,2016-09-26 00:00:00,209--6--20,6136
14534,17961,13588,4,2016-09-26 00:00:00,209--6--20,6136
5838,1266,13330,4,2016-09-26 00:00:00,209--6--20,6136
12896,8396,13332,3,2016-09-26 00:00:00,209--6--20,6136
33502,26925,13332,3,2016-09-26 00:00:00,209--6--20,6136
14898,20694,13334,4,2016-09-26 00:00:00,209--6--20,6136
24797,12498,13334,4,2016-09-26 00:00:00,209--6--20,6136
7805,9584,13330,4,2016-09-26 00:00:00,209--6--20,6136
10971,17359,13332,3,2016-09-26 00:00:00,209--6--20,6136
10593,20099,13332,3,2016-09-26 00:00:00,209--6--20,6136
17123,4149,13332,4,2016-09-26 00:00:00,209--6--20,6136
13987,5904,13334,4,2016-09-26 00:00:00,209--6--20,6136
9403,10320,13334,4,2016-09-26 00:00:00,209--6--20,6136
18648,11005,13334,4,2016-09-26 00:00:00,209--6--20,6136
6431,3492,13330,4,2016-09-26 00:00:00,209--6--20,6136
25171,13269,13332,4,2016-09-26 00:00:00,209--6--20,6136
18485,25372,13332,4,2016-09-26 00:00:00,209--6--20,6136
56454,40011,13334,4,2016-09-26 00:00:00,209--6--20,6136
39326,27173,13334,4,2016-09-26 00:00:00,209--6--20,6136
7245,11881,13334,4,2016-09-26 00:00:00,209--6--20,6136
13968,29939,13332,4,2016-09-26 00:00:00,209--6--20,6136
26221,14814,13332,4,2016-09-26 00:00:00,209--6--20,6136
19584,3639,13334,4,2016-09-26 00:00:00,209--6--20,6136
27115,35470,13576,4,2016-09-26 00:00:00,209--6--20,6136
34922,28263,13576,4,2016-09-26 00:00:00,209--6--20,6136
20896,22590,13576,4,2016-09-26 00:00:00,209--6--20,6136
47752,37958,13576,4,2016-09-26 00:00:00,209--6--20,6136
31478,31120,13576,4,2016-09-26 00:00:00,209--6--20,6136
39309,22591,13576,4,2016-09-26 00:00:00,209--6--20,6136
33614,19942,13576,4,2016-09-26 00:00:00,209--6--20,6136
7834,36171,13576,4,2016-09-26 00:00:00,209--6--20,6136
24877,51563,13576,4,2016-09-26 00:00:00,209--6--20,6136
43019,54795,12840,4,2016-09-27 00:00:00,209--6--20,6137
762,427,12840,4,2016-09-27 00:00:00,209--6--20,6137
12190,11940,12840,4,2016-09-27 00:00:00,209--6--20,6137
18017,1841,12841,4,2016-09-27 00:00:00,209--6--20,6137
1113,6002,12841,4,2016-09-27 00:00:00,209--6--20,6137
28925,24003,13585,4,2016-09-27 00:00:00,209--6--20,6137
56435,22417,12840,4,2016-09-27 00:00:00,209--6--20,6137
11923,25543,12840,4,2016-09-27 00:00:00,209--6--20,6137
7757,27531,12841,4,2016-09-27 00:00:00,209--6--20,6137
961,12661,12841,4,2016-09-27 00:00:00,209--6--20,6137
8672,19882,13584,4,2016-09-27 00:00:00,209--6--20,6137
25624,24009,13584,4,2016-09-27 00:00:00,209--6--20,6137
13268,29151,13590,4,2016-09-27 00:00:00,209--6--20,6137
23462,17267,13590,4,2016-09-27 00:00:00,209--6--20,6137
28855,29833,13590,4,2016-09-27 00:00:00,209--6--20,6137
25703,29257,13590,4,2016-09-27 00:00:00,209--6--20,6137
17831,4019,13590,4,2016-09-27 00:00:00,209--6--20,6137
18778,26046,13590,4,2016-09-27 00:00:00,209--6--20,6137
34538,25621,13590,4,2016-09-27 00:00:00,209--6--20,6137
13429,7806,12840,4,2016-09-27 00:00:00,209--6--20,6137
22433,7459,12840,4,2016-09-27 00:00:00,209--6--20,6137
56436,49942,12841,4,2016-09-27 00:00:00,209--6--20,6137
44168,56437,12841,4,2016-09-27 00:00:00,209--6--20,6137
4146,9043,12841,4,2016-09-27 00:00:00,209--6--20,6137
12043,14716,12841,4,2016-09-27 00:00:00,209--6--20,6137
21070,10014,13330,4,2016-09-27 00:00:00,209--6--20,6137
18281,25863,13578,4,2016-09-27 00:00:00,209--6--20,6137
29050,40395,13578,4,2016-09-27 00:00:00,209--6--20,6137
31225,30931,13578,4,2016-09-27 00:00:00,209--6--20,6137
25861,17122,13578,4,2016-09-27 00:00:00,209--6--20,6137
10723,12750,13581,4,2016-09-27 00:00:00,209--6--20,6137
29667,17316,13581,4,2016-09-27 00:00:00,209--6--20,6137
24247,43855,13581,4,2016-09-27 00:00:00,209--6--20,6137
34047,21397,13581,4,2016-09-27 00:00:00,209--6--20,6137
45553,17837,13585,4,2016-09-27 00:00:00,209--6--20,6137
47836,21949,13585,4,2016-09-27 00:00:00,209--6--20,6137
27062,11843,13585,4,2016-09-27 00:00:00,209--6--20,6137
21418,10999,13585,4,2016-09-27 00:00:00,209--6--20,6137
37384,11928,13585,4,2016-09-27 00:00:00,209--6--20,6137
43928,7286,13585,4,2016-09-27 00:00:00,209--6--20,6137
35690,35667,13585,4,2016-09-27 00:00:00,209--6--20,6137
28774,18422,13585,4,2016-09-27 00:00:00,209--6--20,6137
34548,21973,13585,4,2016-09-27 00:00:00,209--6--20,6137
23375,43553,13585,4,2016-09-27 00:00:00,209--6--20,6137
13735,9041,13585,4,2016-09-27 00:00:00,209--6--20,6137
31206,18579,13587,4,2016-09-27 00:00:00,209--6--20,6137
30330,28935,13587,4,2016-09-27 00:00:00,209--6--20,6137
25818,13970,13587,4,2016-09-27 00:00:00,209--6--20,6137
23997,10005,13587,4,2016-09-27 00:00:00,209--6--20,6137
17264,9153,13588,4,2016-09-27 00:00:00,209--6--20,6137
22703,35182,13588,4,2016-09-27 00:00:00,209--6--20,6137
26504,35086,13588,4,2016-09-27 00:00:00,209--6--20,6137
5131,20983,13588,4,2016-09-27 00:00:00,209--6--20,6137
36042,24280,13588,4,2016-09-27 00:00:00,209--6--20,6137
26471,24082,13588,4,2016-09-27 00:00:00,209--6--20,6137
23335,43280,13588,4,2016-09-27 00:00:00,209--6--20,6137
22774,14479,13588,4,2016-09-27 00:00:00,209--6--20,6137
22280,9535,13588,4,2016-09-27 00:00:00,209--6--20,6137
36258,29040,13588,4,2016-09-27 00:00:00,209--6--20,6137
22704,30692,13588,4,2016-09-27 00:00:00,209--6--20,6137
4025,29149,13590,4,2016-09-27 00:00:00,209--6--20,6137
25539,28763,13590,4,2016-09-27 00:00:00,209--6--20,6137
14892,55011,13590,4,2016-09-27 00:00:00,209--6--20,6137
29943,13073,13590,4,2016-09-27 00:00:00,209--6--20,6137
9831,2123,12840,4,2016-09-27 00:00:00,209--6--20,6137
41095,56438,12841,4,2016-09-27 00:00:00,209--6--20,6137
728,12587,12841,4,2016-09-27 00:00:00,209--6--20,6137
520,3996,13330,4,2016-09-27 00:00:00,209--6--20,6137
13683,838,13331,4,2016-09-27 00:00:00,209--6--20,6137
20651,22429,13331,4,2016-09-27 00:00:00,209--6--20,6137
22189,20463,13331,4,2016-09-27 00:00:00,209--6--20,6137
37882,18483,13577,4,2016-09-27 00:00:00,209--6--20,6137
14108,29894,13577,4,2016-09-27 00:00:00,209--6--20,6137
36498,26922,13577,4,2016-09-27 00:00:00,209--6--20,6137
29665,8590,13577,4,2016-09-27 00:00:00,209--6--20,6137
24179,29380,13577,4,2016-09-27 00:00:00,209--6--20,6137
8946,16998,13577,4,2016-09-27 00:00:00,209--6--20,6137
10011,18076,13577,4,2016-09-27 00:00:00,209--6--20,6137
22445,29273,13577,4,2016-09-27 00:00:00,209--6--20,6137
21398,10051,13577,4,2016-09-27 00:00:00,209--6--20,6137
25926,7803,13578,4,2016-09-27 00:00:00,209--6--20,6137
23240,39322,13578,4,2016-09-27 00:00:00,209--6--20,6137
7348,28900,13578,4,2016-09-27 00:00:00,209--6--20,6137
41747,9687,13578,4,2016-09-27 00:00:00,209--6--20,6137
23238,43952,13578,4,2016-09-27 00:00:00,209--6--20,6137
29353,33298,13578,4,2016-09-27 00:00:00,209--6--20,6137
30102,28812,13578,4,2016-09-27 00:00:00,209--6--20,6137
18016,1459,13580,4,2016-09-27 00:00:00,209--6--20,6137
7889,26705,13580,4,2016-09-27 00:00:00,209--6--20,6137
7317,21548,13580,4,2016-09-27 00:00:00,209--6--20,6137
33399,24721,13580,4,2016-09-27 00:00:00,209--6--20,6137
11202,23643,13580,4,2016-09-27 00:00:00,209--6--20,6137
13963,26602,13580,4,2016-09-27 00:00:00,209--6--20,6137
37003,30467,13580,4,2016-09-27 00:00:00,209--6--20,6137
23197,41961,13580,4,2016-09-27 00:00:00,209--6--20,6137
35495,34049,13581,4,2016-09-27 00:00:00,209--6--20,6137
34134,40383,13581,4,2016-09-27 00:00:00,209--6--20,6137
56439,23027,12841,4,2016-09-27 00:00:00,209--6--20,6137
10231,7127,12841,4,2016-09-27 00:00:00,209--6--20,6137
6850,28586,13330,4,2016-09-27 00:00:00,209--6--20,6137
56447,28638,13330,4,2016-09-27 00:00:00,209--6--20,6137
6081,13032,13331,4,2016-09-27 00:00:00,209--6--20,6137
10400,641,13331,4,2016-09-27 00:00:00,209--6--20,6137
11981,13617,13331,4,2016-09-27 00:00:00,209--6--20,6137
41312,55864,13330,4,2016-09-27 00:00:00,209--6--20,6137
14177,22807,13330,4,2016-09-27 00:00:00,209--6--20,6137
56443,56442,13331,4,2016-09-27 00:00:00,209--6--20,6137
24840,20465,13331,4,2016-09-27 00:00:00,209--6--20,6137
8721,24084,13331,4,2016-09-27 00:00:00,209--6--20,6137
4461,26218,13331,4,2016-09-27 00:00:00,209--6--20,6137
7970,619,13331,4,2016-09-27 00:00:00,209--6--20,6137
56455,34648,13334,4,2016-09-27 00:00:00,209--6--20,6137
3054,19812,13334,4,2016-09-27 00:00:00,209--6--20,6137
11181,14982,13334,4,2016-09-27 00:00:00,209--6--20,6137
14884,31088,13579,4,2016-09-27 00:00:00,209--6--20,6137
18136,28860,13579,4,2016-09-27 00:00:00,209--6--20,6137
29594,36333,13579,4,2016-09-27 00:00:00,209--6--20,6137
38468,14510,13583,4,2016-09-27 00:00:00,209--6--20,6137
38275,47267,13583,4,2016-09-27 00:00:00,209--6--20,6137
14130,21893,13583,4,2016-09-27 00:00:00,209--6--20,6137
37777,28932,13583,4,2016-09-27 00:00:00,209--6--20,6137
22800,29458,13583,4,2016-09-27 00:00:00,209--6--20,6137
22560,12933,13583,4,2016-09-27 00:00:00,209--6--20,6137
22021,29972,13583,4,2016-09-27 00:00:00,209--6--20,6137
39441,35323,13583,4,2016-09-27 00:00:00,209--6--20,6137
20705,35681,13583,4,2016-09-27 00:00:00,209--6--20,6137
32665,37034,13583,4,2016-09-27 00:00:00,209--6--20,6137
46747,47259,13583,4,2016-09-27 00:00:00,209--6--20,6137
21560,14860,13583,4,2016-09-27 00:00:00,209--6--20,6137
11310,12936,13584,4,2016-09-27 00:00:00,209--6--20,6137
33661,21254,13584,4,2016-09-27 00:00:00,209--6--20,6137
14543,41888,13584,4,2016-09-27 00:00:00,209--6--20,6137
11941,17358,13584,4,2016-09-27 00:00:00,209--6--20,6137
56409,32764,13584,4,2016-09-27 00:00:00,209--6--20,6137
46422,17972,13584,4,2016-09-27 00:00:00,209--6--20,6137
21109,18398,13584,4,2016-09-27 00:00:00,209--6--20,6137
34103,38107,13584,4,2016-09-27 00:00:00,209--6--20,6137
26149,35130,13584,4,2016-09-27 00:00:00,209--6--20,6137
31859,14545,13584,4,2016-09-27 00:00:00,209--6--20,6137
12730,4453,13584,4,2016-09-27 00:00:00,209--6--20,6137
20100,40187,13584,4,2016-09-27 00:00:00,209--6--20,6137
29937,11957,13584,4,2016-09-27 00:00:00,209--6--20,6137
13209,32669,13584,4,2016-09-27 00:00:00,209--6--20,6137
18771,30221,13586,4,2016-09-27 00:00:00,209--6--20,6137
